line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
21B,RAPTOR PAC,1977340,15,C00749481,THE CAPITAL GRILLE,WASHINGTON,DC,200042601,,,,,CATERING,2026-04-09,146.00,,,,BDD49BC4B806146BCB61,202605209867468223,ORG,A,,,,,2026-05-20 13:41:08
21B,RAPTOR PAC,1977340,14,C00749481,THE CAPITAL GRILLE,WASHINGTON,DC,200042601,,,,,CATERING,2026-04-03,114.84,,,,B9CC9F23B44FB4A4AAE2,202605209867468223,ORG,A,,,,,2026-05-20 13:41:08
21B,RAPTOR PAC,1977340,13,C00749481,TARGETED VICTORY,ARLINGTON,VA,222015420,,,,,FUNDRAISING CONSULTING,2026-04-21,225.00,,,,B5190FEA6353C4C0B950,202605209867468223,ORG,A,,,,,2026-05-20 13:41:08
21B,RAPTOR PAC,1977340,12,C00749481,TARGETED VICTORY,ARLINGTON,VA,222015420,,,,,FUNDRAISING CONSULTING,2026-04-02,225.00,,,,BA214E206679D4FB3A23,202605209867468222,ORG,A,,,,,2026-05-20 13:41:08
21B,RAPTOR PAC,1977340,11,C00749481,SCHULTZ,,,,,,,,EVENT STAFF,2026-04-13,1500.00,,,,BACA8CCBCCC83420AAEF,202605209867468222,IND,A,,,,,2026-05-20 13:41:08
21B,RAPTOR PAC,1977340,10,C00749481,OLIVER,WASHINGTON,DC,200025722,,,,,EVENT STAFF,2026-04-13,1500.00,,,,BCD80507995574FB9BBC,202605209867468222,IND,A,,,,,2026-05-20 13:41:08
21B,RAPTOR PAC,1977340,9,C00749481,NUGENT,,,,,,,,EVENT STAFF,2026-04-13,1500.00,,,,B1DD3BA69D94A4B0A805,202605209867468221,IND,A,,,,,2026-05-20 13:41:08
21B,RAPTOR PAC,1977340,8,C00749481,CHEYENE,,,,,,,,EVENT STAFF,2026-04-13,1500.00,,,,B9EA74BDB592348CDB46,202605209867468221,IND,A,,,,,2026-05-20 13:41:08
21B,RAPTOR PAC,1977340,7,C00749481,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-04-08,1500.00,,,,BFC45373E196E4941B97,202605209867468221,ORG,A,,,,,2026-05-20 13:41:08
21B,RAPTOR PAC,1977340,6,C00749481,BYERS,WASHINGTON,DC,200034895,,,,,EVENT STAFF,2026-04-13,1500.00,,,,B56419E656D0C408996A,202605209867468220,IND,A,,,,,2026-05-20 13:41:08
21B,RAPTOR PAC,1977340,5,C00749481,"ARISTOTLE INTERNATIONAL, INC.",WASHINGTON,DC,200031164,,,,,SOFTWARE,2026-04-21,479.70,,,,B1B8DD232250042F596D,202605209867468220,ORG,A,,,,,2026-05-20 13:41:08
21B,RAPTOR PAC,1977340,4,C00749481,936 MEDIA,MT PLEASANT,SC,294643684,,,,,MEDIA PRODUCTION,2026-04-09,4500.00,,,,B6EE302BBA4D0490E9E1,202605209867468220,ORG,A,,,,,2026-05-20 13:41:08
29,RAPTOR PAC,1977340,52,C00749481,MIKE KELLY FOR CONGRESS,LYNDORA,PA,160450476,,,,,POLITICAL CONTRIBUTION,2026-04-08,1000.00,,,,B5E567A5B18F04DA9A14,202605209867468237,COM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,51,C00749481,WALBERG FOR CONGRESS,JACKSON,MI,492041362,,,WALBERG FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,1000.00,,H,05,B3AF417BCE583420896A,202605209867468236,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,50,C00749481,VINCE FONG FOR CONGRESS,BAKERSFIELD,CA,933891156,,,VINCE FONG FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-14,1000.00,,H,20,B6720F5851B374E24A5F,202605209867468236,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,49,C00749481,VICTORIA SPARTZ FOR CONGRESS,NOBLESVILLE,IN,46061,,,VICTORIA SPARTZ FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,5000.00,,H,05,B4411C63C26FD4EC08E0,202605209867468235,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,48,C00749481,TONY WIED FOR CONGRESS,DE PERE,WI,541155003,,,TONY WIED FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,2500.00,,H,08,BD9EDADB579454D958A6,202605209867468235,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,47,C00749481,SYDNEY GRUTERS FOR CONGRESS,BEVERLY,MA,019156107,,,SYDNEY GRUTERS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-13,5000.00,,H,16,BD2D2205AFB2348D58DA,202605209867468235,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,46,C00749481,STAND YOUR GROUND PAC,ALEXANDRIA,VA,223136141,,,STAND YOUR GROUND PAC,,POLITICAL CONTRIBUTION,2026-04-21,2500.00,,,,B7CB99E6563A74DA7ACF,202605209867468234,PAC,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,45,C00749481,SHERI BIGGS FOR CONGRESS,ANDERSON,SC,296222685,,,SHERI BIGGS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,3000.00,,H,03,B63E5881E6DBE43F0877,202605209867468234,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,44,C00749481,SHERI BIGGS FOR CONGRESS,ANDERSON,SC,296222685,,,SHERI BIGGS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,2000.00,,H,03,B5FD620F6633E4009BE7,202605209867468234,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,43,C00749481,SELF FOR CONGRESS,MCKINNEY,TX,750700089,,,SELF FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-27,5000.00,,H,03,BFD362D722342403EA2B,202605209867468233,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,42,C00749481,SCOTT FRANKLIN FOR CONGRESS,LAKELAND,FL,338062811,,,SCOTT FRANKLIN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,1000.00,,H,18,BF8F5F1B9AAAF4E8D90B,202605209867468233,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,41,C00749481,ONDER FOR CONGRESS,SAINT CHARLES,MO,633032723,,,ONDER FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,2500.00,,H,03,B7BF152FAF9FE413294D,202605209867468233,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,40,C00749481,NICOLE FOR NEW YORK,STATEN ISLAND,NY,10306,,,NICOLE FOR NEW YORK,,POLITICAL CONTRIBUTION,2026-04-14,1000.00,,H,11,B17166B64B5DA460C93F,202605209867468232,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,39,C00749481,MESSMER FOR CONGRESS,INDIANAPOLIS,IN,462440003,,,MESSMER FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,1000.00,,H,08,B7F2453ECDED540D5944,202605209867468232,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,38,C00749481,MARK SMITH FOR CONGRESS,DANIEL ISLAND,SC,294927619,,,MARK SMITH FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-27,2500.00,,H,01,BC1531ED501354BA5967,202605209867468232,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,37,C00749481,JUST ELECT SUPER STARS PAC,CONROE,TX,773050831,,,JUST ELECT SUPER STARS PAC,,POLITICAL CONTRIBUTION,2026-04-27,5000.00,,,,BE303261187594298A93,202605209867468231,PAC,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,36,C00749481,JOSH BRECHEEN FOR CONGRESS,DURANT,OK,747014591,,,JOSH BRECHEEN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,1000.00,,H,02,B333A84E11B6741E091D,202605209867468231,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,35,C00749481,JON BONCK FOR CONGRESS,DUBLIN,OH,430173661,,,JON BONCK FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,2500.00,,H,38,B6FD87CA7A1F54B3483C,202605209867468231,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,34,C00749481,JOHNNY GARRETT FOR CONGRESS,GOODLETTSVILLE,TN,370700165,,,JOHNNY GARRETT FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-17,5000.00,,H,06,B2BD973FD555B48E4A12,202605209867468230,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,33,C00749481,GARY PALMER FOR CONGRESS,HOOVER,AL,352441913,,,GARY PALMER FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,1000.00,,H,06,B3D27D33D76E74848839,202605209867468230,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,32,C00749481,FRIENDS OF TIM MOORE,RALEIGH,NC,276247275,,,FRIENDS OF TIM MOORE,,POLITICAL CONTRIBUTION,2026-04-08,1000.00,,H,14,B46D49623CCE04AE2BE1,202605209867468230,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,31,C00749481,FRIENDS OF MICHAEL GUEST,BRANDON,MS,390430470,,,FRIENDS OF MICHAEL GUEST,,POLITICAL CONTRIBUTION,2026-04-08,1000.00,,H,03,B5FAB16BF140B4783B5B,202605209867468229,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,30,C00749481,"FRIENDS OF JIMMY PATRONIS, INC.",MOUNTAIN BRK,AL,352232411,,,"FRIENDS OF JIMMY PATRONIS, INC.",,POLITICAL CONTRIBUTION,2026-04-14,1000.00,,H,01,BA68D861FDDF64E06818,202605209867468229,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,29,C00749481,FINSTAD FOR CONGRESS,NEW ULM,MN,560730923,,,FINSTAD FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,1000.00,,H,01,B2CF8A75C3DC04D749E9,202605209867468229,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,28,C00749481,DAVIDSON FOR CONGRESS,TROY,OH,453730518,,,DAVIDSON FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,1000.00,,H,08,B5ADA371A8A544551A77,202605209867468228,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,27,C00749481,CLIFF BENTZ FOR CONGRESS,ONTARIO,OR,979148652,,,CLIFF BENTZ FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,1500.00,,H,02,BBD8CCE7CD7294EB6BD9,202605209867468228,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1977340,26,C00749481,CLIFF BENTZ FOR CONGRESS,ONTARIO,OR,979148652,,,CLIFF BENTZ FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-04-08,3500.00,,H,02,B2C81D74B637E4220BF8,202605209867468228,CCM,A,,,,,2026-05-20 13:41:08
23,RAPTOR PAC,1969648,85,C00749481,TOTH FOR CONGRESS,THE WOODLANDS,TX,773877657,,,TOTH FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-03-19,5000.00,,H,02,B2F538D58350346D5A1D,202604209863240966,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,84,C00749481,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,650100405,,,TAYLOR BURKS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-03-31,5000.00,,H,04,BF8C735AF49E44640B0B,202604209863240966,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,83,C00749481,RULLI FOR OHIO,YOUNGSTOWN,OH,445110971,,,RULLI FOR OHIO,,POLITICAL CONTRIBUTION,2026-03-23,3500.00,,H,06,B982F8391EDCB424CB88,202604209863240966,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,82,C00749481,RULLI FOR OHIO,YOUNGSTOWN,OH,445110971,,,RULLI FOR OHIO,,POLITICAL CONTRIBUTION,2026-03-23,1500.00,,H,06,B320633A42AB04D848B5,202604209863240965,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,81,C00749481,ROBERT SMULLEN FOR CONGRESS,GLOVERSVILLE,NY,120780001,,,ROBERT SMULLEN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-03-19,5000.00,,H,21,BCDBD5F9157484F48A55,202604209863240965,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,80,C00749481,"MOORE FOR WEST VIRGINIA, INC.",HARPERS FERRY,WV,254250603,,,"MOORE FOR WEST VIRGINIA, INC.",,POLITICAL CONTRIBUTION,2026-03-11,2000.00,,H,02,B2B75594D140944D286B,202604209863240965,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,79,C00749481,"MOORE FOR WEST VIRGINIA, INC.",HARPERS FERRY,WV,254250603,,,"MOORE FOR WEST VIRGINIA, INC.",,POLITICAL CONTRIBUTION,2026-03-11,3000.00,,H,02,BEA480A1423EA49A9B96,202604209863240964,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,78,C00749481,HUIZENGA FOR CONGRESS,ZEELAND,MI,494640254,,,HUIZENGA FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-03-31,2000.00,,H,04,BECEB0885968D4D92B69,202604209863240964,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,77,C00749481,HERN FOR SENATE,TULSA,OK,741335717,,,HERN FOR SENATE,,POLITICAL CONTRIBUTION,2026-03-16,5000.00,,S,,BB06E0B68C6354F88B06,202604209863240964,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,76,C00749481,FRIENDS OF MICHAEL BOUCHARD INC,ROCHESTER HILLS,MI,483073534,,,FRIENDS OF MICHAEL BOUCHARD INC,,POLITICAL CONTRIBUTION,2026-03-30,5000.00,,H,10,BE79695D856124FD6AD2,202604209863240963,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,75,C00749481,"FRIENDS OF JIMMY PATRONIS, INC.",MOUNTAIN BRK,AL,352232411,,,"FRIENDS OF JIMMY PATRONIS, INC.",,PAC POLITICAL CONTRIBUTION,2026-03-11,4000.00,,H,01,BC3DF9ACE4EC343B1981,202604209863240963,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,74,C00749481,"FRIENDS OF JIMMY PATRONIS, INC.",MOUNTAIN BRK,AL,352232411,,,"FRIENDS OF JIMMY PATRONIS, INC.",,PAC POLITICAL CONTRIBUTION,2026-03-11,1000.00,,H,01,B0441C5B3AED14389912,202604209863240963,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,73,C00749481,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,FLINT FOR MONTANA,,POLITICAL CONTRIBUTION,2026-03-06,5000.00,,H,01,B97C7417A2EDD4580AD2,202604209863240962,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,72,C00749481,FEELY FOR CONGRESS,SCOTTSDALE,AZ,852542070,,,FEELY FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-03-18,2500.00,,H,01,BF5C2F655AF974168A33,202604209863240962,CCM,A,,,,,2026-04-20 14:14:03
23,RAPTOR PAC,1969648,71,C00749481,CONSERVATIVE LEADERSHIP IN ELECTIONS PAC,LEESBURG,VA,201771048,,,CONSERVATIVE LEADERSHIP IN ELECTIONS PAC,,POLITICAL CONTRIBUTION,2026-03-31,3500.00,,,,BF957F3F821EF4385BBC,202604209863240962,PAC,A,,,,,2026-04-20 14:14:03
21B,RAPTOR PAC,1969648,70,C00749481,POSTAL ANNEX,SAN ANGELO,TX,769046814,,,,,SHIPPING,2026-03-28,833.25,,,,BAF9A0E7DF9804B3B853,202604209863240961,ORG,A,,,,,2026-04-20 14:14:03
21B,RAPTOR PAC,1969648,69,C00749481,POSTAL ANNEX,SAN ANGELO,TX,769046814,,,,,SHIPPING,2026-03-01,410.74,,,,B25CA81F133604DC5A44,202604209863240960,ORG,A,,,,,2026-04-20 14:14:03
21B,RAPTOR PAC,1969648,68,C00749481,PISTACHIOLAND STORE,ALAMOGORDO,NM,88310,,,,,SUPPORTER GIFTS,2026-03-02,270.91,,,,B31D225CA109943B28CA,202604209863240960,ORG,A,,,,,2026-04-20 14:14:03
21B,RAPTOR PAC,1969648,67,C00749481,MAN CAVE CUSTOM GIFTS,SAN ANGELO,TX,76904,,,,,SUPPORTER GIFTS,2026-03-23,1000.00,,,,B3B3A0E083E104F9692A,202604209863240960,ORG,A,,,,,2026-04-20 14:14:03
21B,RAPTOR PAC,1969648,66,C00749481,MAN CAVE CUSTOM GIFTS,SAN ANGELO,TX,76904,,,,,SUPPORTER GIFTS,2026-03-03,284.03,,,,BDCED16A25769497A909,202604209863240959,ORG,A,,,,,2026-04-20 14:14:02
21B,RAPTOR PAC,1969648,65,C00749481,DORAN,ALEXANDRIA,VA,223071910,,,,,EVENT ENTERTAINMENT,2026-03-09,2000.00,,,,B0B59228BD9354013831,202604209863240959,IND,A,,,,,2026-04-20 14:14:02
21B,RAPTOR PAC,1969648,64,C00749481,DOLITTLES OUTFITTERS,USAF ACADEMY,CO,808404499,,,,,SUPPORTER GIFTS,2026-03-23,542.72,,,,B7DDAE9D80A72400495A,202604209863240959,ORG,A,,,,,2026-04-20 14:14:02
21B,RAPTOR PAC,1969648,63,C00749481,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-03-09,1500.00,,,,BBFC12FF4F36646ACA2C,202604209863240958,ORG,A,,,,,2026-04-20 14:14:02
21B,RAPTOR PAC,1969648,62,C00749481,CAPITAL CRAVINGS,WASHINGTON,DC,200162744,,,,,CATERING EXPENSE,2026-03-10,768.75,,,,B704A8931047F4584B98,202604209863240958,ORG,A,,,,,2026-04-20 14:14:02
21B,RAPTOR PAC,1969648,61,C00749481,BEACON DESIGN - RI,LINCOLN,RI,028654252,,,,,SUPPORTER GIFTS,2026-03-03,406.52,,,,B43BDCDD055C24D33912,202604209863240958,ORG,A,,,,,2026-04-20 14:14:02
21B,RAPTOR PAC,1969648,60,C00749481,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE EXPENSE,2026-03-12,1055.79,,,,BEDB5E28FBD82462BBF8,202604209863240957,ORG,A,,,,,2026-04-20 14:14:02
21B,RAPTOR PAC,1969648,59,C00749481,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE EXPENSE,2026-03-12,1055.79,,,,B99F064C50CDA4F7C983,202604209863240957,ORG,A,,,,,2026-04-20 14:14:02
21B,RAPTOR PAC,1969648,58,C00749481,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-03-03,73.11,,,,BA4348325F8204226A19,202604209863240957,ORG,A,,,,,2026-04-20 14:14:02
21B,RAPTOR PAC,1969648,57,C00749481,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-03-01,87.77,,,,BFEFC48EE0E424B54B24,202604209863240956,ORG,A,,,,,2026-04-20 14:14:02
21B,RAPTOR PAC,1969648,56,C00749481,ACCURATE WORD LLC,WHITE PLAINS,MD,20695,,,,,PRINTING,2026-03-04,1306.00,,,,B0AA14BB9C8134C43A78,202604209863240956,ORG,A,,,,,2026-04-20 14:14:02
21B,RAPTOR PAC,1969648,55,C00749481,ACCURATE WORD LLC,WHITE PLAINS,MD,20695,,,,,PRINTING,2026-03-04,481.00,,,,B19918C318AF5445F8E1,202604209863240956,ORG,A,,,,,2026-04-20 14:14:02
23,RAPTOR PAC,2000107,115,C00749481,VINCE FONG FOR CONGRESS,BAKERSFIELD,CA,933891156,,,VINCE FONG FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-25,1000.00,,H,20,B2CBB775CD859406EA62,202607209890951882,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,114,C00749481,TOM BARRETT FOR CONGRESS,LANSING,MI,489015221,,,TOM BARRETT FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-25,1000.00,,H,07,BC4B4B0BF146D45E5944,202607209890951882,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,113,C00749481,THE PAT HARRIGAN COMMITTEE,RALEIGH,NC,276247275,,,THE PAT HARRIGAN COMMITTEE,,POLITICAL CONTRIBUTION,2026-06-25,1000.00,,H,14,B3E4F6802FDA3442980A,202607209890951881,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,112,C00749481,TEDFORD FOR U.S. CONGRESS,TULSA,OK,741374257,,,TEDFORD FOR U.S. CONGRESS,,POLITICAL CONTRIBUTION,2026-06-22,5000.00,,H,01,BB8D9E2B73A034539860,202607209890951881,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,111,C00749481,SYDNEY GRUTERS FOR CONGRESS,BEVERLY,MA,019156107,,,SYDNEY GRUTERS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-25,1000.00,,H,16,B688E1E31A0284278926,202607209890951881,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,110,C00749481,SCOTT FITZGERALD FOR CONGRESS,OCONOMOWOC,WI,530660484,,,SCOTT FITZGERALD FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-25,1000.00,,H,05,BA6D2363478B44D50BB1,202607209890951880,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,109,C00749481,PETER FOR NY INC,MCLEAN,VA,221013904,,,PETER FOR NY INC,,POLITICAL CONTRIBUTION,2026-06-17,2000.00,,H,19,B62081B58950F430F8C0,202607209890951880,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,108,C00749481,MIKE KENNEDY FOR UTAH,AMERICAN FORK,UT,840037052,,,MIKE KENNEDY FOR UTAH,,POLITICAL CONTRIBUTION,2026-06-25,1000.00,,H,03,BC01F7125B0D840B3885,202607209890951880,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,107,C00749481,MARTY FOR CONGRESS,LAS VEGAS,NV,891290207,,,MARTY FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-09,1000.00,,H,03,B8FD485738C7948038EB,202607209890951879,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,106,C00749481,KEVIN LINCOLN FOR CONGRESS,HILMAR,CA,953249320,,,KEVIN LINCOLN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-09,1000.00,,H,09,B6F611F1D3D174E53A28,202607209890951879,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,105,C00749481,KEITH SELF ELECTION COMMITTEE,MURPHY,TX,750943724,,,KEITH SELF ELECTION COMMITTEE,,POLITICAL CONTRIBUTION,2026-06-25,1000.00,,H,26,B9C572E294B1A40EF8E9,202607209890951879,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,104,C00749481,JENNY FOR CONGRESS,CHARLESTON,SC,294223823,,,JENNY FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-22,5000.00,,H,01,B28687AA9C84C42F1AB7,202607209890951878,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,103,C00749481,HASSAN FOR MICHIGAN,GRAND BLANC,MI,484808505,,,HASSAN FOR MICHIGAN,,POLITICAL CONTRIBUTION,2026-06-30,2500.00,,H,08,BE1BA04D5D88D41CBBB8,202607209890951878,CCM,A,,,,,2026-07-20 14:39:38
