line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,AUGUST PFLUGER FOR CONGRESS,1965022,2349,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-20,10.00,,,,BEBDC3063F01C4187AD1,202604159857783735,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2348,C00719294,THE POST OAK HOTEL,HOUSTON,TX,770273047,,,,,RENTAL SPACE FOR EVENT,2026-02-20,3012.55,,,,BACCC7A465CA24F24AE9,202604159857783735,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2347,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-20,56.99,,,,B7407012B24AF40E895A,202604159857783734,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2346,C00719294,MASTROS STEAKHOUSE,HOUSTON,TX,770273002,,,,,MEAL EXPENSE,2026-02-19,39.64,,,,BFAE26764F47643E3A35,202604159857783734,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2345,C00719294,MARIGOLD CLUB,HOUSTON,TX,770062456,,,,,MEAL EXPENSE,2026-02-19,696.15,,,,BC32C8DC313184C0897D,202604159857783734,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2344,C00719294,MASTROS STEAKHOUSE,HOUSTON,TX,770273002,,,,,CATERING,2026-02-18,638.52,,,,BA8624E8CA3484CBAB5A,202604159857783733,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2343,C00719294,CORK & PIG,IRVING,TX,75039,,,,,MEAL EXPENSE,2026-02-17,216.19,,,,B9C71ED97158148C1ADB,202604159857783733,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2342,C00719294,CHEVRON - SAN ANGELO - TX,SAN ANGELO,TX,769049734,,,,,FUEL,2026-02-17,36.99,,,,B7B4AE2A342FF4E409D6,202604159857783733,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2341,C00719294,CIELO MEXICAN BAR,SAN ANGELO,TX,769045614,,,,,FOOD AND BEVERAGE,2026-02-15,87.97,,,,B5C7088FB031E4C16A0A,202604159857783732,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2340,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2026-02-15,32.14,,,,BFBB942BA7BE34E1D973,202604159857783732,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2339,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2026-02-15,23.70,,,,B3941ABB002CD437491C,202604159857783732,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2338,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-12,5.00,,,,B51DD1A1EAC574151871,202604159857783731,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2337,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-12,77.69,,,,B06C9DDFB0A5A4F07AF6,202604159857783731,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2336,C00719294,FIOLA MARE,WASHINGTON,DC,20007,,,,,MEAL EXPENSE,2026-02-11,1116.60,,,,B297EAB0440DE4FBCA1C,202604159857783731,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2335,C00719294,OCCIDENTAL RESTAURANT,WASHINGTON,DC,200041046,,,,,MEAL EXPENSE,2026-02-10,185.48,,,,B6EDC1D650A104386B4F,202604159857783730,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2334,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2026-02-09,8.58,,,,BF23A3C2AD2E746B8A79,202604159857783730,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2333,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2026-02-08,29.56,,,,B72BC777F9BAA47D6B1B,202604159857783730,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2332,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2026-02-08,8.56,,,,B0C7220B848BC47CCB45,202604159857783729,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2331,C00719294,ROSAS CAFE,MIDLAND,TX,76901,,,,,MEAL EXPENSE,2026-02-07,66.56,,,,B9614B1292FD84070BE5,202604159857783729,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2330,C00719294,STEMMED DESIGNS,SAN ANGELO,TX,769036500,,,,,SUPPORTER GIFTS,2026-02-04,176.93,,,,B70B55856B5E745DDB39,202604159857783729,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2329,C00719294,ENTERPRISE,MCALLEN,TX,785042913,,,,,TRANSPORTATION,2026-02-04,314.31,,,,BD509D2337EBB40B1891,202604159857783728,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2328,C00719294,OCCIDENTAL RESTAURANT,WASHINGTON,DC,200041046,,,,,MEAL EXPENSE,2026-02-04,121.20,,,,B2E8EBC4A6FBB43789E3,202604159857783728,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2327,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2026-02-01,65.10,,,,BBE462D401F3A4C108F9,202604159857783728,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2326,C00719294,PINTHOUSE - ROUND ROCK TX,ROUND ROCK,TX,786812055,,,,,MEAL EXPENSE,2026-02-01,21.32,,,,B6C44356F91F0422387E,202604159857783727,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2325,C00719294,PINTHOUSE - ROUND ROCK TX,ROUND ROCK,TX,786812055,,,,,MEAL EXPENSE,2026-02-01,34.30,,,,B47D1759763EC4538AB8,202604159857783727,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2324,C00719294,ENTERPRISE,MCALLEN,TX,785042913,,,,,TRANSPORTATION,2026-01-31,36.05,,,,B7EA0AD8440D44C0AA72,202604159857783727,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2323,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-01-31,21.98,,,,B97CEBAB26CF64FA6A56,202604159857783726,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2322,C00719294,SHELL,BRADY,TX,768257444,,,,,FUEL,2026-01-31,4.31,,,,BAC9E9F30EE3147699FE,202604159857783726,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2321,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-01-30,5.00,,,,B9AA8DC5C09BD483FB84,202604159857783726,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2320,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-01-30,41.98,,,,BDD77C9EFDEC3401EA83,202604159857783725,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2319,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-01-30,5.00,,,,B209AD9553BB64833B0F,202604159857783725,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2318,C00719294,SHELL,BRADY,TX,768257444,,,,,FUEL,2026-01-23,57.06,,,,BBC4EDD807ED140E7820,202604159857783725,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2317,C00719294,RENAISSANCE,FORT WORTH,TX,76102,,,,,LODGING EXPENSE,2026-01-22,99.44,,,,B29D7944331D74503B1B,202604159857783724,ORG,A,X,,BC0FAF6D3FEB44DEE994,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2316,C00719294,CITICARD,LOUISVILLE,KY,402901037,,,,,SEE MEMO ITEMS,2026-03-23,10492.40,,,,BC0FAF6D3FEB44DEE994,202604159857783724,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2315,C00719294,SANDHILLS STOCK SHOW AND RODEO,ODESSA,TX,797644011,,,,,EVENT SPONSORSHIP,2026-03-19,1000.00,,,,B2099D76191CB46FDADE,202604159857783724,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2314,C00719294,DEMOCRACY ENGINE,WASHINGTON,DC,200094464,,,,,E-MERCHANT FEES,2026-03-18,83.35,,,,B8CEE4C1E37B14E6CA9F,202604159857783723,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2313,C00719294,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEAL EXPENSE,2026-03-17,458.58,,,,B00C98D5045ED42C492C,202604159857783723,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2312,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-03-16,329.63,,,,B8B85A7612A3443F0847,202604159857783723,ORG,A,X,,B4B186C74FFBA489CA28,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2311,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-03-16,33.22,,,,B7DFD41E3CB52405AA99,202604159857783722,ORG,A,X,,B4B186C74FFBA489CA28,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2310,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES/SEE MEMO ITEMS,2026-03-16,362.85,,,,B4B186C74FFBA489CA28,202604159857783722,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2309,C00719294,FIRST FINANCIAL BANK,SAN ANGELO,TX,769036316,,,,,BANKING SERVICE FEE,2026-03-16,25.00,,,,B1ACECB0E5D464218981,202604159857783722,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2308,C00719294,"TARGETED CREATIVE COMMUNICATIONS, INC.",ALEXANDRIA,VA,223143036,,,,,ADVERTISING,2026-03-13,5947.76,,,,BE0A7D1E32321460BAC6,202604159857783721,ORG,A,,,,,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2307,C00719294,WEATHERS,,,,,,,,PAYROLL,2026-03-13,2099.58,,,,B825971E61FC645D39D4,202604159857783721,IND,A,X,,B25CBE1CE592048779BD,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2306,C00719294,BELL,WASHINGTON,DC,200034309,,,,,PAYROLL,2026-03-13,230.87,,,,B1376F85B946A464AAF0,202604159857783721,IND,A,X,,B25CBE1CE592048779BD,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2305,C00719294,BYERS,WASHINGTON,DC,200034895,,,,,PAYROLL,2026-03-13,439.75,,,,B38901E8BBD6F420BA30,202604159857783720,IND,A,X,,B25CBE1CE592048779BD,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2304,C00719294,OLIVER,WASHINGTON,DC,200025722,,,,,PAYROLL,2026-03-13,295.29,,,,B764674ECEAE4422294A,202604159857783720,IND,A,X,,B25CBE1CE592048779BD,SB17,2026-04-15 15:16:24
17,AUGUST PFLUGER FOR CONGRESS,1965022,2303,C00719294,GUSTO,DENVER,CO,802021503,,,,,SEE MEMO ITEMS,2026-03-13,3065.49,,,,B25CBE1CE592048779BD,202604159857783720,ORG,A,,,,,2026-04-15 15:16:24
